cluster_id,police_station,road_class,lanes,location_centroid,lat,lon,predicted_risk_index,capacity_reduction_rcf,logistics_weight,logistics_penalty_index,travel_time_before_min_km,travel_time_after_min_km,delay_savings_per_vehicle_min,total_commuter_time_saved_hours,priority_score,target_shift,enforcement_action,officers_allocated,rank,nearest_landmark
2,HSR Layout,Hosur Road NH 44,4,"(12.8980, 77.6300)",12.898,77.63,0.1121737543333333,0.0223693299776185,3.0,0.3724759811266256,1.9000548897996923,1.8848862539540234,8.277244025036124,538.020861627348,42.544167681837656,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,3,1,"7th Main Road, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
6,Bellandur,Sarjapur Road,2,"(12.9139, 77.6789)",12.913933333333334,77.67886666666666,0.1691664566666666,0.05461987119078614,3.0,0.2588721096391142,3.939935279624342,3.0,5.752713547535871,373.92638058983164,32.30450449166979,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,3,2,"Sarjapura Main Road, Venkataramanappa Reddy Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
3,Upparpet,MG Road Central Commercial,3,"(12.9715, 77.5735)",12.9715,77.5735,0.51573668125,0.07138754708201658,3.0,0.21416264124604975,4.296694233075128,1.6577664378438661,2.6389277952312615,68.17230137680758,31.56753789061819,Morning Rush (08:00 - 12:00 IST),Tow trucks + double-parking citations,3,3,"1st Cross Road, Sowrashtrapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)"
5,Adugodi,Koramangala Inner Ring Road,2,"(12.9349, 77.6268)",12.93493956043956,77.62677472527471,0.5248660214285714,0.09313799818902793,1.0,0.09313799818902793,4.427052785414413,1.6423599362291088,2.7846928491853045,44.090970112100656,23.130939725115024,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,1,4,"16th Main Road, Sony World Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
4,Cubbon Park,MG Road Central Commercial,3,"(12.9705, 77.5915)",12.970499999999998,77.5915,0.4424227959999999,0.06452192753537633,1.0,0.06452192753537633,3.4657060800083745,1.5888196473402054,1.8768864326681691,29.71736851724601,18.366608876151645,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,1,5,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1,Halasur,MG Road Central Commercial,3,"(12.9744, 77.6202)",12.974375000000002,77.62023863636364,0.31448133125,0.042467463634597864,1.0,0.042467463634597864,1.5932804799623879,1.5888196473402054,0.004460832622182442,0.070629849851222,12.267487642469224,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,1,6,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
0,Bellandur,Sarjapur Road,2,"(12.9191, 77.6712)",12.9191,77.6712,0.1496473999999999,0.04588922526073822,3.0,0.2588721096391142,3.656817609038537,3.0,5.752713547535871,373.92638058983164,31.71893279166979,Night/Early Morning Patrol (04:00 - 08:00 IST),Wheel clamping + lane clearance,0,7,"Sarjapura Main Road, Ambience Diva, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)"
